text	url
I totally agree!!! You hear abt them both but mostly Serena and Hunny her sister did what needed to be done first 👏🏽 #KingRichard https://t.co/QtlHfZndlK	https://twitter.com/i/web/status/1468692769535311882
Wait a minute... I love #TennisFilms! 🎾 I have seen these four and I liked them a lot! They're TERRIFIC! •••••••••••••••••••••••••••••••••••• #Wimbledon | #BorgVsMcEnroe | #BattleOfTheSexes | #KingRichard | #Tennis https://t.co/HpXyfHMmDU	https://twitter.com/i/web/status/1468692351791030279
#KingRichard was really good!! I’m ready for it to warm up so I can go play some tennis 😭	https://twitter.com/i/web/status/1468692050107416578
Ima watch this King Richard movie 1 of these days. I just don’t know when	https://twitter.com/i/web/status/1468690932690206734
King Richard II can destroy the Lords Appellant, but can't protect himself against future threats. Read the first two books of THE PLANTAGENET LEGACY: https://t.co/cpx0C8fH4p / #histfic https://t.co/CTyG4vAbwy	https://twitter.com/i/web/status/1468690360402690052
Congratulations to #ChiFilmFest sections DUNE, KING RICHARD, and THE POWER OF THE DOG! https://t.co/Kfgdf2pjon	https://twitter.com/i/web/status/1468689702349905924
On this episode of The Levels Podcast @AlexTheHost and the Levels Crew #discuss and #review @MarvelStudios @disneyplus series #Hawkeye and they #review #KingRichard! https://t.co/rdlqUhSW9x	https://twitter.com/i/web/status/1468689458501464067
“The most strongest, the most powerful, the most dangerous creature on this whole earth is: a (woman) who knows how to think. Ain’t nothing she can’t do” 🧏🏻‍♀️  #KingRichard https://t.co/uQVHVHijjW	https://twitter.com/i/web/status/1468689370274222088
2019 B.R.A.G. Medallion Honoree Not once, but twice in his minority, young King Richard II struggled to save his crown. His enemies unwittingly laid the foundation for their own destruction in  A KING UNDER SIEGE by Mercedes Rochelle https://t.co/6E4Kv18raT #KU @authorRochelle https://t.co/ZD5eJhjyah	https://twitter.com/i/web/status/1468689350808453125
Venus and Serena, as producers, know exactly what they want to say with KING RICHARD. The stories they choose to tell. How they're told. Those they choose to leave out. We, outsiders, can't even comprehend what it must've been like. I'm so very thankful for this story.	https://twitter.com/i/web/status/1468688733520252932
King Richard was a good movie.	https://twitter.com/i/web/status/1468688502317588486
Just saw #TickTickBoom and it totally deserves to be on the #AFI Top 10 list for 2021. CODA  Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story	https://twitter.com/i/web/status/1468688476476424193
The #AmericanFilmInstitute (#AFI) has announced their list of the Top 10 #BestFilmsOf2021.  CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY Special Awards: BELFAST &amp; SUMMER OF SOUL https://t.co/pHnM1s2ihd	https://twitter.com/i/web/status/1468688470797426691
Will Smith tried his best not to coast on his charisma in KING RICHARD but his voice and the constant sour face were distracting. Jon Bernthal surprised me and Aunjanue Ellis stole her scenes. Even when she was just casually reacting I could see so many emotions in her eyes.	https://twitter.com/i/web/status/1468687318303358978
KING RICHARD is just nice. Manipulative, overlong, predictable and it looks like a TV movie from the 90s, but the story is really captivating. I wish at least Venus was better developed as a character, it's all about her insufferable dad. The Beyoncé song is incredible.	https://twitter.com/i/web/status/1468687028334309386
El American Film Institute publicó su lista de 10 mejores películas estadounidenses de 2021: CODA, Don’t Look Up, Dune, King Richard, Licorice Pizza, Nightmare Alley, The Power of the Dog, Tick, Tick … Boom!, The Tragedy of Macbeth y West Side Story. https://t.co/ZWQE0pzFUC	https://twitter.com/i/web/status/1468686600280367108
CODA, King Richard, tick, tick… BOOM!, Reservation Dogs, Succession, Ted Lasso, The Underground Railroad y Summer of Soul ❤️❤️❤️ https://t.co/wQf9GcOufj	https://twitter.com/i/web/status/1468686488556744707
Inhaled movies this year so this isn’t easy  1. Free Guy 2. King Richard 3. Last Duel 4. Shang-Chi 5. Dune 6. Bad Trip 7. The Suicide Squad 8. Raya and the Last Dragon  9. Bo Burnham’s Inside  10. Nobody  Expecting Nightmare Alley and No Way Home to break into the list as well https://t.co/OFhFInOhuW	https://twitter.com/i/web/status/1468685900733423617
Check out this interview on @ProVideo from @WoodyWoodhall with award-winning dialog editor, David Bach (#Dune, #KingRichard ), who shared insights about the tools he uses and his work. #izotope #audio #SuicideSquad #sound #LAPPG https://t.co/lsLzJBHTSH	https://twitter.com/i/web/status/1468685822454992897
i still need to watch •the power of the dog •licorice pizza •house of gucci •spiderman nwh •the matrix 4 •west side story •king richard •belfast •the humans •the worst person in the world •the king's man •nightmare alley •red rocket https://t.co/2N1LON7T6f	https://twitter.com/i/web/status/1468685777370587147
King Richard is FANTASTIC	https://twitter.com/i/web/status/1468685739374350344
The year isn't over but for me at this point, it's #KingRichard https://t.co/7bqLW0P6uh	https://twitter.com/i/web/status/1468685110300090368
Question: How the hell was King Richard able to plan his daughters success to a tee? https://t.co/3XAMszlXQF	https://twitter.com/i/web/status/1468684806531731465
I can’t recall another time ive seen this many young, Black girls with brown/dark skin on a movie screen at one time… in my entire life? #KingRichard	https://twitter.com/i/web/status/1468684216300933132
👏🏾👏🏾👏🏾🔥🔥🔥🔥African American Film Critics Top 10 Films Led By 'The Harder They Fall', 'Respect', 'King Richard' https://t.co/MjsjhhfLwv	https://twitter.com/i/web/status/1468683267515707394
.@theaafca (African American Critics Association) publicó su lista de las mejores películas del 2021  1. The Harder They Fall 2. King Richard  3. Respect  4. The Tragedy of Macbeth  5. Passing  6. Belfast  7. Who We Are  8. House of Gucci 9.The Power of the Dog 10.West Side Story https://t.co/UVqN0xihIF	https://twitter.com/i/web/status/1468683077601804288
I rated King Richard (2021) 8/10  #IMDb https://t.co/0ytOHS6jYB	https://twitter.com/i/web/status/1468682910509191176
Seen King Richard last night and I’ll say it’s been a long time since a movie brought me to tears😭 Highly recommend	https://twitter.com/i/web/status/1468682894193295362
King Richard 🎥	https://twitter.com/i/web/status/1468682407658225669
King Richard is a 10/10 film and proper motivating	https://twitter.com/i/web/status/1468681222012481547
Big News! African American Film Critics @theaafca Name Top 10 Films, Including ‘The Harder They Fall’, ‘Respect’, ‘King Richard’ and . . . ?https://t.co/WnYGhsz9Yz via @Deadline	https://twitter.com/i/web/status/1468679345472360449
Stuck in a conversation with my 83 year old father who went to see #KingRichard and was shocked when it wasn't about Richard III.	https://twitter.com/i/web/status/1468678150032957450
"Oscar contenders ""King Richard, West Side Story"", ""Dune ""hit big on AFI Awards winners list https://t.co/0f7r6VQQSY"	https://twitter.com/i/web/status/1468677820041687045
'King Richard,' 'West Side Story,' and 'Dune' just made huge strides in the Oscars race at the AFI Awards.  https://t.co/DwJupMqbNN	https://twitter.com/i/web/status/1468676788859682823
Yeah King Richard was amazing.	https://twitter.com/i/web/status/1468676710921121805
2021 @AFI Top 10 Films  Coda Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog tick, tick … Boom! The Tragedy of Macbeth West Side Story  Special Awards: Belfast, Summer of Soul  AFI has honored 5+ Best Picture noms per year since BP expanded.	https://twitter.com/i/web/status/1468676639802335238
El American Film Institute nombra las 10 mejores películas estadounidenses del año:  - Coda - Dune - King Richard - Licorice pizza - Don’t look up - West Side Story - Nightmare Alley - Tick, tick… Boom! - The power of the dog - The tragedy of Macbeth https://t.co/SuW1ehcrrJ	https://twitter.com/i/web/status/1468675856340070410
I've only seen half of @AmericanFilm Top 10 so far (Coda, Dune, King Richard, The Power Of The Dog, tick tick Boom!), but glad to see Coda on there!  I wish C'mon C'mon made it.  I appreciate the work that went in to Dune, but truth be told I enjoyed The Last Duel more. https://t.co/A15OkRevbh	https://twitter.com/i/web/status/1468675565246816260
I agree, I’ve seen Coda, Dune, Tick Tick Boom anx King Richard and they’re all great. https://t.co/pRq8uyAGTI	https://twitter.com/i/web/status/1468675460150214656
Apparel straight from the creative minds of  s-creation’https://t.co/6MKN16R5Ar #nickiminaj #nba #ghostbusters #eternals  #kingrichard   #hannah #jojosiwa #dancingwiththestars #bmf #powerghost #starz #VirgilAbloh  #AmazonPrime #Dopesick #Batwoman  #Hellbound #OffWhite  #Blackswan https://t.co/wucRxjVUYe	https://twitter.com/i/web/status/1468675377102999565
AFI’s top 10 films of 2021:  Coda Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog tick, tick…BOOM! The Tragedy of Macbeth West Side Story	https://twitter.com/i/web/status/1468673829203501058
This king Richard movie really good af	https://twitter.com/i/web/status/1468672205047443460
Review: 'King Richard' #culture #film https://t.co/4m6Yo0sznA	https://twitter.com/i/web/status/1468671996842201088
"""Talent you have naturally...  Skills only develop by hours and hours and hours of beating on your craft.""   - Will Smith  #amwriting #creativity #WillSmith #KingRichard https://t.co/nGGpZrg6xh"	https://twitter.com/i/web/status/1468671730830950401
King Richard . 👑 🎾 🎥 💫 @ The Tennis Courts https://t.co/rYo3kS4sVi	https://twitter.com/i/web/status/1468671704767471618
I know some of these are fine (even good!) but thinking about a Best Picture lineup with like Belfast, King Richard, Being the Ricardos and Don’t Look Up when the International Feature lineup is like A Hero, Worst Person in the World, Drive My Car, Flee, and Titane is so bleak	https://twitter.com/i/web/status/1468670922160812032
AFI's TOP FLICKS  “CODA” (Apple) “Don’t Look Up” (Netflix) “Dune” (WB) “King Richard” (WB) “Licorice Pizza” (MGM/UA) “Nightmare Alley” (Searchlight) “The Power of the Dog” (Netflix) “Tick, Tick…Boom!” (Netflix) “The Tragedy of Macbeth” (A24) “West Side Story” (20th Century)	https://twitter.com/i/web/status/1468670853411790848
King Richard was far too long and the pacing was all over the place. Some of the tennis scenes were far too long and detailed. That said, I really enjoyed the film and the acting was sensational. Aunjanue Ellis, Will Smith, and Saniyya Sidney were all absolutely fantastic.	https://twitter.com/i/web/status/1468670800672735244
Segundo o American Film Institute, os melhores filmes do ano são:  - CODA - #DontLookUp - Duna - King Richard  - Licorice Pizza - Nightmare Alley - The Power of the Dog - Tick, tick… BOOM! - The Tragedy of Macbeth - West Side Story https://t.co/KWKXSt8XAb	https://twitter.com/i/web/status/1468670032393687040
King Richard is a great movie	https://twitter.com/i/web/status/1468669785495928832
King Richard 10/10	https://twitter.com/i/web/status/1468669531639861252
The American Film Institute’s 10 best films of the year:  ‘Coda’ ‘Dune’ ‘King Richard’ ‘Licorice Pizza’ ‘Don’t Look Up’ ‘West Side Story’ ‘Nightmare Alley’ ‘tick, tick… BOOM!’ ‘The Power of the Dog’ ‘The Tragedy of Macbeth’ https://t.co/gluHJeMuND	https://twitter.com/i/web/status/1468669201355350027
Going to go watch King Richard today or tomorrow..	https://twitter.com/i/web/status/1468668799410847748
Hosting my first ever Twitter Space at 12:00 pm pst to talk about the AFI Top 10 that includes #Dune, #WestSideStory #CODA #TickTickBoom #KingRichard &amp; more  Join me to talk about what this means to the #Oscars race #FilmTwitter #Movies #HaloInfinite #GTA6 #Hawkeye #AcademyAwards https://t.co/FZiJxKdNS6	https://twitter.com/i/web/status/1468668791710117888
‘The Harder They Fall,’ ‘King Richard,’ ‘Respect’ Lead African American Film Critics’ Top 10 https://t.co/RfucaHOCZa	https://twitter.com/i/web/status/1468667994159017988
My #Oscars rankings so far:  #KingRichard   96% #Spencer   87% #Belfast 85% #Dune 78% #ThePowerOfTheDog 72% #HouseOfGucci   20%	https://twitter.com/i/web/status/1468667528595623943
‘The Harder They Fall,’ ‘#KingRichard,’ ‘Respect’ Lead African American Film Critics’ Top 10 https://t.co/3TaEvMNQCl https://t.co/0gAuLxX3ZG	https://twitter.com/i/web/status/1468667496735465472
Finally watched ShangChi. Next up, King Richard.	https://twitter.com/i/web/status/1468667385506938886
Atentos, Top 10 del año para el American Film Institute #AFIAWARDS   CODA  Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story	https://twitter.com/i/web/status/1468666391620374529
King Richard is must see	https://twitter.com/i/web/status/1468666227442823177
El Instituto Americano de Cine (AFI) anunció las mejores películas de 2021: CODA DON'T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick... BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY  Premios especiales:  BELFAST SQUID GAME SUMMER OF SOUL https://t.co/RzgmtdqaCd	https://twitter.com/i/web/status/1468665989067943947
Will smith getting an Oscar for King Richard.	https://twitter.com/i/web/status/1468665766736109571
belfast &gt; the power of the dog &gt; west side story &gt; licorice pizza &gt; dune &gt; king richard &gt; tick tick boom &gt; coda &gt; don't look up &gt; nightmare alley  na ordem do mais safe pro mais in danger, essa seria minha aposta hoje pros 10 indicados a melhor filme no oscar	https://twitter.com/i/web/status/1468665536955523080
This year's #AFIAWARDS honorees, with Metascores:  CODA [75] Don't Look Up [51] Dune [74] King Richard [76] Licorice Pizza [90] Nightmare Alley [68] The Power of the Dog [88] tick, tick...BOOM! [74] The Tragedy of Macbeth [89] West Side Story [86]  More at https://t.co/E5hIO5wm9q	https://twitter.com/i/web/status/1468664939703373827
"O AFI (American Film Institute) anunciou os 10 melhores filmes de 2021:   “CODA”  “Don’t Look Up”  “Dune”  “King Richard”  “Licorice Pizza”  “Nightmare Alley”  “The Power of the Dog”  “Tick, Tick … Boom!”  “The Tragedy of Macbeth”  “West Side Story”  Menção honrosa: ""Belfast"""	https://twitter.com/i/web/status/1468664525239074817
#AFI top 10 movies of the year: CODA DON’T LOOK UP DUNE KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG tick, tick…BOOM! THE TRAGEDY OF MACBETH WEST SIDE STORY	https://twitter.com/i/web/status/1468664415440412677
We’re still a ways away, but I think there are 6 best picture locks. Belfast, Dune, King Richard, Licorice Pizza, Power of the Dog, and West Side Story. The 4 remaining spots are totally up in the air. And of the 6 locks, I don’t think there’s a clear frontrunner. Exciting stuff.	https://twitter.com/i/web/status/1468664345584287745
King Richard movie is amazing🔥🔥	https://twitter.com/i/web/status/1468663701431537664
Os filmes que conseguiram entrar em ambas as listas de melhores do ano do National Board of Review (NBR) e American Film Institute (AFI) foram:  • Don't Look Up • Dune • King Richard • Licorice Pizza • Nightmare Alley • The Tragedy of Macbeth • West Side Story https://t.co/G6gf9xvJTm	https://twitter.com/i/web/status/1468663686835445768
So, Don't Look Up, Dune, King Richard, Nightmare Alley, The Tragedy of Macbeth West Side Story, Licorice Pizza, and Belfast (through AFI’s special award) are 8, what’s 10? POTD and CODA for me, with NA or Macbeth missing possibly for Cyrano or TTB	https://twitter.com/i/web/status/1468663323398840333
LISTA: American Film Institute (AFI) divulga seu Top 10 de Melhores Filmes de 2021. 🎬  CODA Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power Of The Dog tick, tick… BOOM! The Tragedy Of Macbeth West Side Story https://t.co/km0VsxoURF	https://twitter.com/i/web/status/1468662765174894595
AFI Awards nombra a #DontLookUp en su top 10 de las películas de año ☄️❤️   CODA  Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog Tick, Tick… Boom! The Tragedy of Macbeth West Side Story https://t.co/VlnNWhVn4H	https://twitter.com/i/web/status/1468662587726315520
Mostly similar. My current predictions:   BELFAST KING RICHARD LICORICE PIZZA NIGHTMARE ALLEY THE POWER OF THE DOG SPENCER THE TRAGEDY OF MACBETH WEST SIDE STORY https://t.co/SvobIQF0Fk	https://twitter.com/i/web/status/1468662388983353346
Dear #WhiskySanta, please may you put @45WDistillers King Richard III Gin from @MasterofMalt under my tree? I've been really good this year! https://t.co/0TrQL0cUoL	https://twitter.com/i/web/status/1468662384143310856
El AFI (@AmericanFilm Institute) acaba de lanzar su Top 10 de películas del 2021:   - CODA - Don't Look Up - Dune - King Richard  - Licorice Pizza - Nightmare Alley - The Power of the Dog - tick, tick... BOOM - The Tragedy of Macbeth  - West Side Story https://t.co/4YMtdVhQkD	https://twitter.com/i/web/status/1468662381429542917
#AFI, el instituto americano de cine ha anunciado sus películas favoritas de 2021:  Coda Don't Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power Of The Dog Tick, Tick… BOOM! The Tradegy Of Macbeth West Side Story  Mención especial a: Belfast y Summer of Soul https://t.co/pcT1AD3aIi	https://twitter.com/i/web/status/1468662186256052224
King Richard was actually a good movie. 8/10	https://twitter.com/i/web/status/1468661707736334338
El AFI (American Film Institute) anunció su influyente Top 10 del 2021:  CODA Don't Look Up Dune King Richard  Licorice Pizza Nightmare Alley The Power of the Dog tick, tick... BOOM The Tragedy of Macbeth  West Side Story   Premio Especial: Belfast Summer of Soul https://t.co/aeqJmnhPUp	https://twitter.com/i/web/status/1468661284447170560
"""The Harder They Fall,' 'King Richard,' 'Respect' lead African American Film Critics Association's Top 10 for 2021   @theaafca https://t.co/MQodv6IjfQ"	https://twitter.com/i/web/status/1468661189794312200
AFI’s Top 10 movies of the Year  “Coda” “Don’t Look Up” “Dune” “King Richard” “Licorice Pizza” “Nightmare Alley” “The Power of the Dog” “Tick Tick Boom” “The Tragedy of Macbeth” “West Side Story”  Via @AmericanFilm: https://t.co/CogwqMYhCJ https://t.co/YdJJigV8UY	https://twitter.com/i/web/status/1468661120974139399
Os Melhores filmes do Ano homenageados no American Film Institute (AFI).  • CODA • Don’t Look Up • Dune • King Richard • Licorice Pizza • Nightmare Alley • The Power Of The Dog • tick, tick… BOOM! • The Tragedy Of Macbeth • West Side Story https://t.co/RcBTtaBKmo	https://twitter.com/i/web/status/1468661111096590336
"Listen to ""What you Watching: -Dexter -Mayor of Kingstown -Hit Monkey -King Richard -Succession -Silent Knight -Wheel of Time -Hawkeye -House of Gucci"". ⚓ https://t.co/myaHIhOtrA"	https://twitter.com/i/web/status/1468661055391948807
#AFI just announced their Top 10 of the year which are   CODA Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power Of The Dog Tick Tick Boom The Tragedy Of MacBeth  West Side Story	https://twitter.com/i/web/status/1468661054595117058
Massive congrats to everyone on Dune, King Richard, Hacks, Maid, Mare of Easttown, Succession, Ted Lasso, and The White Lotus! #AFIAwards https://t.co/7ow5lzOH6f	https://twitter.com/i/web/status/1468661010814799872
Loved watching King Richard - story about the Williams sisters. I didn't understand how much Venus paved the way for Serena! Would love to see another film more focused on the goat (Serena) though #SportsTeam21 #ILikeSportsTeam21	https://twitter.com/i/web/status/1468660983522549767
Quiero ver Titane, Last Night in Soho y King Richard	https://twitter.com/i/web/status/1468660781667520514
Don't Look Up, Dune, King Richard, Licorice Pizza, The Power of the Dog, The Tragedy of Macbeth y West Side Story afianzan aún su carrera para los Oscars.   tick, tick… BOOM! y Nightmare Alley están cerca.	https://twitter.com/i/web/status/1468660374136360963
Les 10 meilleurs films de l'année selon l'American Film Institute:  Coda Don’t Look Up Dune King Richard Licorice Pizza Nightmare Alley The Power of the Dog tick, tick … Boom! The Tragedy of Macbeth  West Side Story	https://twitter.com/i/web/status/1468660229361614855
I dreamt that I was watching a show where Will Smith played a basketball coach and had a weird accent and honestly? I loved King Richard but this was even better.	https://twitter.com/i/web/status/1468660038499647489
#AFI’s Top 10 Films of 2021 Include ‘#Dune,’ ‘#KingRichard’ and ‘#ThePoweroftheDog’ https://t.co/RAjhduTMVg https://t.co/2208Nd1E0J	https://twitter.com/i/web/status/1468660002281836544
“King Richard” there we go .. https://t.co/OEpzwfYF3l	https://twitter.com/i/web/status/1468659969709035520
Movie night tonight? #Eternals #GhostbustersAfterlife #Clifford #HouseOfGucci #KingRichard #SwordArtOnlineProgressive https://t.co/G3d19pg7lL	https://twitter.com/i/web/status/1468659911085068288
